transaction_id,customer_id,bank_id,amount,currency,date,location,is_high_risk,is_valid_bank_id
875,130,685,2965.15,USD,2024-05-03,West Kellyfurt,True,True
876,136,548,360.92,USD,2023-12-12,Michelleshire,True,True
877,408,984,7018.96,USD,2023-12-14,Bassville,True,True
878,178,964,3463.89,USD,2023-12-06,Port Tracy,False,True
879,740,831,8806.2,USD,2024-03-22,Pattersonview,False,True
880,717,157,8022.0,USD,2024-03-30,Port Jeanette,True,True
881,658,308,9912.62,USD,2024-08-20,Darrenborough,False,True
882,533,855,2316.97,USD,2024-03-16,Haleyport,False,True
883,371,867,5123.12,USD,2024-03-17,Port Brittany,False,True
884,652,206,5504.76,USD,2024-10-04,Traceyville,False,True
885,569,782,132.06,USD,2024-02-26,West Susan,False,True
886,889,676,3445.8,USD,2024-09-20,Joseview,False,True
887,695,941,5270.88,USD,2024-07-09,Benjaminstad,False,True
888,923,631,6436.33,USD,2024-06-25,Port Kristy,False,True
889,505,852,826.94,USD,2024-03-20,North Gregoryport,False,True
890,143,602,6615.78,USD,2023-11-23,Bridgetmouth,False,True
891,385,1008,5133.66,USD,2023-12-13,Marybury,False,True
892,519,606,1632.37,USD,2024-09-09,Johnsonshire,False,True
893,315,636,6686.31,USD,2024-02-01,New Jorgeborough,False,True
894,251,1001,7046.31,USD,2024-07-06,West Susanburgh,True,True
895,755,546,1825.81,USD,2024-05-19,Armstrongfurt,True,True
896,766,835,6338.1,USD,2024-04-25,West Jeffreyhaven,True,True
897,631,766,3153.81,USD,2024-05-09,Hernandezberg,True,True
898,475,836,2886.41,USD,2024-08-16,Taylorport,True,True
899,326,725,9293.79,USD,2024-05-16,New John,False,True
900,2,122,9928.75,USD,2024-10-30,North Robert,False,True
901,665,672,8014.13,USD,2024-03-24,Bakerberg,False,True
902,29,43,6418.22,USD,2024-06-07,New Spencer,True,True
903,14,852,8724.29,USD,2023-11-23,Shelbyshire,True,True
904,765,779,3064.15,USD,2024-04-27,Holmesfurt,False,True
905,878,54,5750.59,USD,2024-06-04,Lake Joseph,True,True
906,254,967,4748.88,USD,2024-08-08,Robinsonhaven,False,True
907,231,97,3729.47,USD,2024-09-14,Jacksonport,True,True
908,966,286,4274.36,USD,2024-10-25,Jacobchester,True,True
909,771,132,9648.45,USD,2024-03-22,New Dawn,True,True
910,557,914,2752.02,USD,2024-07-07,Robertborough,False,True
911,379,34,2697.21,USD,2024-08-19,Campbellland,True,True
912,151,843,302.19,USD,2024-09-15,Port Matthewbury,True,True
913,801,1009,9880.61,USD,2024-09-08,Smithfort,False,True
914,749,225,6155.52,USD,2024-09-30,New Ethan,True,True
915,670,482,6929.89,USD,2024-07-05,Douglasfurt,True,True
916,187,18,6137.93,USD,2024-01-19,Lake Johnmouth,True,True
917,102,394,6382.45,USD,2024-09-03,Stacychester,True,True
918,778,184,5358.12,USD,2024-11-04,East Kristin,True,True
919,966,704,9529.77,USD,2024-05-18,East Johnfurt,True,True
920,579,733,5929.0,USD,2024-08-22,North Felicia,True,True
921,568,876,5059.83,USD,2024-06-03,Lake Taylorside,False,True
922,860,71,977.82,USD,2024-01-15,Lake Lindseyland,True,True
923,369,689,4457.57,USD,2024-09-27,Brianburgh,False,True
924,213,698,5013.57,USD,2024-01-07,New Brian,True,True
925,197,744,3457.62,USD,2024-03-31,South Jessica,False,True
926,296,753,8881.09,USD,2024-06-29,Danielhaven,True,True
927,468,880,189.31,USD,2024-10-25,New Christy,True,True
928,191,530,5402.23,USD,2024-04-26,South Debra,False,True
929,558,774,6563.18,USD,2024-01-29,South Stephanie,False,True
930,498,804,7340.07,USD,2023-12-27,Lynchland,True,True
931,243,423,5006.46,USD,2024-07-28,Mariaview,False,True
932,225,723,2861.53,USD,2024-04-09,Port Derrick,True,True
933,953,760,9532.44,USD,2024-09-29,Allenmouth,False,True
934,244,121,5153.8,USD,2024-04-27,North Jaredhaven,True,True
935,989,619,7418.45,USD,2024-08-05,Juliehaven,False,True
936,289,662,1075.12,USD,2024-08-31,West Michaelburgh,False,True
937,541,565,2194.98,USD,2024-06-09,Doylechester,False,True
938,9,508,40.42,USD,2024-11-18,Livingstonburgh,True,True
939,846,103,5547.11,USD,2024-04-17,Williamsfort,True,True
940,318,20,4020.19,USD,2024-05-04,Lake Nicholas,True,True
941,436,897,5555.16,USD,2024-08-28,South Joseberg,True,True
942,532,875,4365.61,USD,2024-10-14,Port Kimberly,False,True
943,498,497,4512.23,USD,2024-10-17,Kingtown,True,True
944,311,973,9571.68,USD,2024-09-04,East Ryan,False,True
945,987,440,5040.11,USD,2024-03-21,New Cynthiafort,True,True
946,273,177,5524.76,USD,2023-11-28,Edwardshire,False,True
947,804,71,7698.37,USD,2024-04-17,Port Amanda,False,True
948,948,696,688.99,USD,2023-12-25,West Bobby,False,True
949,832,71,7498.01,USD,2024-03-15,Johnsonville,False,True
950,89,567,4909.12,USD,2024-05-07,North Natasha,True,True
951,316,46,604.57,USD,2023-12-20,East Mariahbury,True,True
952,831,862,89.41,USD,2024-09-25,Careymouth,True,True
953,154,754,9308.24,USD,2024-04-21,West Spencer,True,True
954,314,557,9683.82,USD,2024-04-07,Stephanieberg,True,True
955,21,318,5855.25,USD,2024-09-22,South Brianna,False,True
956,352,167,5055.1,USD,2024-08-24,New Bryanhaven,False,True
957,400,279,9209.03,USD,2024-09-20,Greenside,True,True
958,507,622,9798.69,USD,2024-05-31,West Rayport,False,True
959,13,925,6884.99,USD,2024-05-15,West Jessicaton,True,True
960,732,511,6209.58,USD,2024-01-05,Stonehaven,False,True
961,41,286,6712.87,USD,2024-07-12,Jamesstad,False,True
962,785,501,9921.79,USD,2024-09-09,East Brendashire,False,True
963,502,542,463.15,USD,2024-04-12,Mosleyside,False,True
964,481,857,8964.11,USD,2023-12-01,Jonesberg,False,True
965,649,590,9411.22,USD,2024-02-04,New Kyleberg,False,True
966,174,682,8957.62,USD,2024-08-19,Pamelafort,True,True
967,404,746,2618.9,USD,2024-02-18,North John,True,True
968,149,312,1300.78,USD,2024-07-08,West Danielhaven,True,True
969,376,655,2757.18,USD,2024-06-30,West Juan,False,True
970,52,696,7025.51,USD,2024-01-30,Nancybury,True,True
971,623,470,7631.71,USD,2024-10-10,Mcleanville,False,True
972,813,859,2592.12,USD,2024-03-28,Kristenborough,True,True
973,387,793,7653.14,USD,2024-02-16,New Angelicafurt,True,True
974,349,17,3433.03,USD,2024-10-02,Salazarmouth,True,True
975,496,392,5297.67,USD,2024-04-18,Mayobury,False,True
976,723,455,5130.16,USD,2023-12-13,East Jeffreystad,True,True
977,649,995,7141.02,USD,2024-10-20,Heathermouth,False,True
978,898,376,7676.75,USD,2023-12-19,Ruizton,False,True
979,907,874,8529.58,USD,2024-03-08,West Justinchester,True,True
980,130,783,564.79,USD,2024-04-16,Monicaburgh,True,True
981,240,539,3740.71,USD,2024-03-26,Mirandaville,True,True
982,182,667,3084.57,USD,2024-07-24,Derekbury,True,True
983,133,645,1808.53,USD,2023-11-24,Bryanhaven,False,True
984,824,263,3953.74,USD,2024-03-03,Hamptonfort,True,True
985,719,356,2649.06,USD,2024-09-25,West Jesushaven,False,True
986,656,318,3289.64,USD,2024-01-26,South Charlesberg,True,True
987,638,210,2198.71,USD,2024-03-10,Sethton,False,True
988,211,584,1816.67,USD,2024-08-05,Lake Kevin,True,True
989,731,381,854.38,USD,2024-02-29,Lake Jeffreytown,False,True
990,909,311,6013.79,USD,2024-06-19,Tinaside,True,True
991,781,978,5839.21,USD,2023-12-11,Greenchester,True,True
992,474,536,8795.33,USD,2023-12-20,Quinnshire,True,True
993,323,576,6208.19,USD,2024-02-17,West Thomas,False,True
994,472,519,6168.77,USD,2024-09-24,Jordanland,True,True
995,247,438,2185.82,USD,2024-07-05,Charlesmouth,True,True
996,580,270,9657.76,USD,2023-12-25,Port Nicoleville,False,True
997,906,532,3062.71,USD,2024-04-12,Brownfurt,True,True
998,640,422,280.01,USD,2024-03-17,South Kimberlybury,True,True
999,368,670,6974.08,USD,2024-06-28,Johnside,False,True
1000,247,313,3488.39,USD,2024-01-18,East Robertburgh,True,True
